X,Y,OBJECTID,KOD,NAZEV,TYP,POCET,OP_TYP,URCENO,ZMENA_G,ZMENA_T
16.7293224030163,49.1233349598316,7464,101051,Stromy v sokolnické bažantnici,3,8,ZAK,1,20100512,20120330
15.7395709400145,49.596382713959,7465,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7394378602423,49.5963208117291,7466,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7394526656812,49.5962086159288,7467,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7393101124274,49.5961598546055,7468,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
16.726690225017,49.1213362745812,7469,101051,Stromy v sokolnické bažantnici,3,8,ZAK,1,20100512,20120330
17.737778509967,49.1868706683658,7470,105447,Vidovský dub,1,1,VYH,1,20100322,20180103
15.8077808174053,49.0522118839719,7471,105369,Jasan u zámku,1,1,VYH,1,20200911,20200911
13.8520853766517,48.8823758652257,7472,102732,Lípa velkolistá,1,1,VYH,1,20100225,20101228
16.7272980389919,49.1204137452899,7473,105707,Platan v zámeckém parku Sokolnice,1,1,ZAK,1,20100512,20121126
14.2232586822868,48.9168276695787,7474,103063,Baisova lípa,1,1,ZAK,1,20091016,20130723
16.7275360410236,49.1198637450921,7475,105624,Platan Mitrovského,1,1,ZAK,1,20100512,20121126
18.1235987130127,49.2072726269691,7476,100059,Kobzova lípa,1,1,ZAK,1,20100212,20110809
17.6217811507325,49.1767787551415,7477,101002,Oskeruše na Salaši,1,1,VYH,1,20100322,20100922
16.3539596472438,49.0909449871214,7478,104653,Skeneho platany,3,2,VYH,1,20100512,20100512
16.3546643403061,49.0908518210282,7479,104653,Skeneho platany,3,2,VYH,1,20100512,20100512
17.4722721548502,49.1648927994796,7480,101014,Lípa u domu čp. 8 v Halenkovicích,1,1,ZAK,1,20100317,20100317
17.6286825021186,49.1745970101147,7481,105515,Mikeštíkova hruška,1,1,VYH,1,20100303,20100922
15.7675689008918,49.0435756522646,7482,104764,U Dvou dubů,3,2,VYH,1,20100921,20190220
15.7674297234639,49.0435474342938,7483,104764,U Dvou dubů,3,2,VYH,1,20100921,20190220
14.919334187754,48.9736994765757,7484,102906,Dub na rozcestí,1,1,VYH,1,20100226,20110809
14.2991838395879,48.9161992251987,7485,103059,Dub letní,1,1,ZAK,1,20091016,20130723
15.9661204147084,49.055968048463,7486,100715,Spálený dub,1,1,ZAK,1,20100315,20120120
13.9383234044326,48.8814160074195,7487,102795,Buk lesní,1,1,VYH,1,20100222,20111021
17.2130794577784,49.1441524830048,7488,100858,Dřín u Vrbů,1,1,ZAK,1,20100315,20100315
17.2086180918825,49.1426562165081,7489,100857,Červený buk,1,1,ZAK,1,20100315,20100315
16.6230143707387,49.0995756838182,7490,101050,Duby a topoly v rajhradské bažantnici,3,6,ZAK,1,20100512,20120321
16.623426674647,49.0994941896607,7491,101050,Duby a topoly v rajhradské bažantnici,3,6,ZAK,1,20100512,20120321
15.5800278092206,49.0206784081045,7492,100782,Kapistránská lípa,1,1,ZAK,1,20100315,20100315
16.6234355626099,49.0992640839508,7493,101050,Duby a topoly v rajhradské bažantnici,3,6,ZAK,1,20100512,20120321
16.6127998664878,49.0976522201461,7494,101050,Duby a topoly v rajhradské bažantnici,3,6,ZAK,1,20100512,20120321
16.121254215734,49.0611418234627,7495,100708,Lípa u Rouchovanky,1,1,ZAK,1,20100315,20100315
14.2664523692277,48.9040085517737,7496,105107,Duby u Lhotky,3,4,ZAK,1,20091016,20130723
14.2655951459039,48.9039296286102,7497,105107,Duby u Lhotky,3,4,ZAK,1,20091016,20130723
14.2661353245474,48.9039790640611,7498,105107,Duby u Lhotky,3,4,ZAK,1,20091016,20130723
14.2653821222623,48.9038911919985,7499,105107,Duby u Lhotky,3,4,ZAK,1,20091016,20130723
14.4475198228124,48.918972397681,7500,103110,Dub letní,1,1,VYH,1,20100126,20101214
15.6151192561951,49.0183210570583,7501,100775,Lípa u Lhotic,1,1,ZAK,1,20100315,20100315
17.2869442207063,49.1391990343621,7502,100670,Malíkova lípa,1,1,VYH,1,20100318,20100922
15.6643623024447,49.0213828659419,7503,105675,Skupina dvou lip,3,2,ZAK,1,20101229,20101229
14.3050504394293,48.9044963277883,7504,103058,Křemžský morušovník,1,1,ZAK,1,20091016,20130723
15.9028798811489,49.0388039175631,7505,100774,Dub u Ohrazenic,1,1,ZAK,1,20100315,20101012
17.577959347655,49.1549937420488,7506,101005,Dub u Komárova,1,1,VYH,1,20100317,20101014
14.2018783163678,48.891079347511,7507,105108,Borovská alej,2,80,ZAK,1,20100224,20220131
14.2805141259891,48.8992859998197,7508,103062,Dub letní,1,1,ZAK,1,20091016,20130723
14.8688817511748,48.9515450349096,7509,102996,Majdalenský dub,1,1,VYH,1,20100226,20110809
17.2338259051474,49.1306425703487,7510,100859,Ctiborův dub,1,1,ZAK,1,20100315,20100315
14.2021097655606,48.8910742325363,7511,105108,Borovská alej,2,80,ZAK,1,20100224,20220131
17.376964449251,49.1398168087145,7512,100673,Buky na Hrušové,3,2,VYH,1,20100316,20100922
15.3999180011197,49.5452777151619,7513,102869,Javor,1,1,ZAK,1,20100315,20130723
15.4031958433715,49.5454999385261,7514,102873,6ks Buk,3,6,ZAK,1,20100315,20100315
15.4033346665631,49.5455000217393,7515,102873,6ks Buk,3,6,ZAK,1,20100315,20100315
15.4033624103782,49.5454444550754,7516,102873,6ks Buk,3,6,ZAK,1,20100315,20100315
14.7055040502019,48.7665745347688,7517,103232,Olbramovské lípy,3,2,VYH,1,20100119,20130723
14.7055372328913,48.7664762758332,7518,103232,Olbramovské lípy,3,2,VYH,1,20100119,20130723
14.6305905251416,48.7574464017232,7519,103042,Dub v Klení,1,1,VYH,1,20100114,20100921
17.8411639151774,48.9968450273474,7520,104863,Buk nad Bzovou,1,1,ZAK,1,20100416,20130723
16.8233830078682,48.9307128573568,7521,101031,Oskeruše - Nové Hory,1,1,VYH,1,20100512,20110809
14.7664277293376,48.7679293206609,7522,103196,Dub ve Světví,1,1,VYH,1,20100119,20100921
14.7919316850437,48.7670773873642,7523,103200,Veverská lípa,1,1,VYH,1,20100118,20100921
14.6769854494748,48.7564552335388,7524,103222,Rychnovská lípa,1,1,VYH,1,20100119,20130723
14.6292108252904,48.7518553422919,7525,103090,Klenská lípa,1,1,ZAK,1,20100226,20120110
14.5168535579788,48.7408720314521,7526,104708,Dub letní,1,1,VYH,1,20100114,20101216
14.2930267768989,48.7203821229958,7527,103051,Lípy ve Svérazi,3,2,VYH,1,20100210,20100921
14.2929557509781,48.7203639229879,7528,103051,Lípy ve Svérazi,3,2,VYH,1,20100210,20100921
14.5657539062604,48.745054934267,7529,103084,Lípa ve Skalinách 2,1,1,ZAK,1,20100226,20120110
14.568336300809,48.7452672901823,7530,103083,Lípa ve Skalinách,1,1,ZAK,1,20100226,20120110
14.5669361678959,48.7450710907362,7531,103082,Skalinská lípa,1,1,ZAK,1,20100226,20120110
14.7829349200825,48.7636198674151,7532,103199,Lípa v Mýtinách,1,1,VYH,1,20100119,20100921
14.4880675257807,48.7372541460355,7533,103033,Jilm habrolistý,1,1,VYH,1,20100114,20130723
14.3857553804533,48.7277570000459,7534,103098,Hrušeň v Zahrádce,1,1,ZAK,1,20100210,20120111
14.7241586871288,48.7579271645756,7535,103195,Bedřichovské lípy,3,2,VYH,1,20100119,20100921
14.724275006337,48.7579337224334,7536,103195,Bedřichovské lípy,3,2,VYH,1,20100119,20100921
14.3823653060567,48.7214828316561,7537,103080,Čeřínská hrušeň,1,1,ZAK,1,20100226,20120110
14.9735143992809,48.7717218504783,7538,102968,Javor klen,1,1,ZAK,1,20100111,20130723
14.6846470078048,48.7428378510153,7539,103225,Konratická lípa,1,1,VYH,1,20100119,20130723
16.8514552069696,48.9129906166852,7540,105897,Javor u barokní brány,1,1,VYH,1,20130531,20130531
16.8509887214198,48.9129538541651,7541,105896,Lípa u kostela sv. Anny v Bořeticích,1,1,VYH,1,20130531,20130531
14.6828311136921,48.7416942950743,7542,103260,Skupina v Konraticích,3,3,VYH,1,20100119,20101214
14.6828251106012,48.7416092475555,7543,103260,Skupina v Konraticích,3,3,VYH,1,20100119,20101214
14.6827582240235,48.7415380125819,7544,103260,Skupina v Konraticích,3,3,VYH,1,20100119,20101214
14.661645950011,48.738102570858,7545,103044,Javor v Hartunkově,1,1,VYH,1,20100114,20100921
14.692897876433,48.7399299035725,7546,103224,Konratický dub,1,1,VYH,1,20100119,20130723
17.6797492720937,48.963511656897,7547,100686,Topol u Volenova,1,1,ZAK,1,20100416,20130723
17.2550035565709,48.9354222981365,7548,100970,Žilkův dub,1,1,VYH,1,20100512,20100512
14.7221808139184,48.740760091115,7549,103194,Dobrovodský dub,1,1,VYH,1,20100119,20100921
18.2732197763437,49.6471089669204,7550,100399,Tis červený (Taxus baccata) v Chlebovicích,1,1,VYH,1,20100326,20110809
14.4026844914491,48.7116121023509,7551,103081,Michnická lípa,1,1,ZAK,1,20100226,20120110
14.7539521832699,48.7418643778803,7552,103192,Lípa v Dlouhé Stropnici,1,1,VYH,1,20100119,20100921
16.6454657110657,48.8916888054105,7553,105826,Dolnověstonické duby,3,8,VYH,1,20120419,20120419
13.4535100934742,49.2756196646118,7554,102463,Lípa u Zelených,1,1,VYH,1,20220523,20220523
15.6931203031178,49.4735895208734,7555,100952,Borovice u Polné,1,1,VYH,1,20100315,20101206
17.2526772845066,49.585057338018,7556,105160,Metasekvoje na Nových Sadech,1,1,VYH,1,20100420,20110809
15.2223824840531,49.4354379352191,7557,105644,Javor mléč,1,1,ZAK,1,20100315,20130723
18.2436244211256,49.6447610143864,7558,100475,Krnalovický tis,1,1,ZAK,1,20100326,20100420
17.8184314577571,49.41199701352,7559,105400,Farní lipová alej v Rajnochovicích,2,15,VYH,1,20100330,20180103
17.8187885310312,49.4119674543082,7560,105400,Farní lipová alej v Rajnochovicích,2,15,VYH,1,20100330,20180103
17.8189485644569,49.4119408734201,7561,105400,Farní lipová alej v Rajnochovicích,2,15,VYH,1,20100330,20180103
17.8190683450579,49.411931613748,7562,105400,Farní lipová alej v Rajnochovicích,2,15,VYH,1,20100330,20180103
17.8192254193884,49.4119081445497,7563,105400,Farní lipová alej v Rajnochovicích,2,15,VYH,1,20100330,20180103
17.8193766529241,49.4118885561263,7564,105400,Farní lipová alej v Rajnochovicích,2,15,VYH,1,20100330,20180103
17.8194922763543,49.4118748151503,7565,105400,Farní lipová alej v Rajnochovicích,2,15,VYH,1,20100330,20180103
17.6738634544561,49.4022357557702,7566,100871,Osika v zámeckém parku,1,1,ZAK,1,20100311,20100311
17.6719869635285,49.401253275331,7567,100834,Šácholan zašpičatělý,1,1,VYH,1,20100311,20101014
15.4550854620937,49.2435951721207,7568,100898,Javor u mlýna v Třeštici,1,1,ZAK,1,20100315,20130723
15.4549601736522,49.24266061869,7569,100897,Hruška u mlýna v Třeštici,1,1,ZAK,1,20100315,20130723
13.8366407958595,49.0996854041194,7570,102770,Lípa srdčitá,1,1,VYH,1,20100111,20101228
17.6639570012493,49.3986351818185,7571,100819,Platan u průmyslové školy,1,1,VYH,1,20100311,20101206
17.6769049990656,49.3991611549964,7572,100820,Olše na Kamenci,1,1,VYH,1,20100311,20101206
15.1209507270612,49.2131648039291,7573,104367,Kryzánků klen,1,1,VYH,1,20100121,20100921
13.7222793185491,49.0866816219622,7574,102699,Lípa v Žírci,1,1,ZAK,1,20100129,20130723
13.8141549023199,49.0949847962616,7575,102772,Lípa srdčitá,1,1,VYH,1,20100129,20101228
17.6496557025231,49.3959550702261,7576,100817,Regerova hrušeň pod Bártovcem,1,1,VYH,1,20100311,20101206
15.0009687970384,49.2018636447837,7577,102971,Hrušeň obecná v Dolní Radouni,1,1,VYH,1,20100121,20101216
17.672197492528,49.3969827270212,7578,105693,Katalpy na Schwaigrově náměstí,3,2,VYH,1,20110404,20220106
17.672133311492,49.3968229063347,7579,105693,Katalpy na Schwaigrově náměstí,3,2,VYH,1,20110404,20220106
15.1006547122213,49.2098070833528,7580,102932,Lípy u křížku u Pejdlovy Rosičky,3,2,VYH,1,20100111,20100921
15.1008279359821,49.2097921205358,7581,102932,Lípy u křížku u Pejdlovy Rosičky,3,2,VYH,1,20100111,20100921
17.6663534604926,49.3947468851028,7582,100824,Jilm u trati,1,1,VYH,1,20100311,20101206
14.8564153142561,49.1860602647635,7583,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8560765122387,49.185969890262,7584,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8571839625609,49.1859959170122,7585,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8573856040786,49.1860006725041,7586,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8560139819775,49.1858169370147,7587,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8568109726321,49.1858836226216,7588,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8561623154545,49.1857348831085,7589,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8567302167876,49.1857733631201,7590,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8580288295162,49.1857442120514,7591,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8547250450955,49.1855450154903,7592,102966,Buk lesní před zámkem v Kardašově Řečici,1,1,VYH,1,20100120,20101216
14.8575372867723,49.1857418402371,7593,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
14.8572510518272,49.1856939488371,7594,102963,Duby a buk v zámecké zahradě v Kardašově Řečici,3,12,VYH,1,20100121,20211123
15.458882798424,49.0776340258679,7595,102912,Borecký dub,1,1,VYH,1,20100223,20110809
14.8779010891163,49.0280039043645,7596,102995,Stříbřecká hrušeň,1,1,VYH,1,20100226,20111020
17.7133169461449,49.2364419299202,7597,100999,Lípa u kaple sv. Antonína,1,1,VYH,1,20100322,20100922
15.5911788610267,49.0862561097511,7598,105040,Dvojice jilmů v Budči,3,2,ZAK,1,20100111,20100921
15.591360504586,49.0862543963297,7599,105040,Dvojice jilmů v Budči,3,2,ZAK,1,20100111,20100921
15.7392031717269,49.5959870216557,7600,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7392203737902,49.5958707062047,7601,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7390742743042,49.5958081248233,7602,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7391066983114,49.5956995258519,7603,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7389532214796,49.5956371831323,7604,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7390052541771,49.595538510525,7605,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.738839820862,49.5954902401324,7606,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7387119226287,49.5953068497942,7607,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7387662749993,49.5951965123498,7608,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7385989645614,49.5951569007151,7609,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7386579352752,49.595042928207,7610,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
17.1392381737452,49.6954257866372,7611,100237,Duby u Střeně,3,7,ZAK,1,20100119,20130723
15.7384877016327,49.5949827493728,7612,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
17.138835896158,49.6953569568409,7613,100237,Duby u Střeně,3,7,ZAK,1,20100119,20130723
15.7385354161267,49.5948802712715,7614,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7383777059989,49.5948265228166,7615,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
17.1391826244246,49.6952326573959,7616,100237,Duby u Střeně,3,7,ZAK,1,20100119,20130723
15.7384150238541,49.5947112710344,7617,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7382535214191,49.5946628029899,7618,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
14.8402171056631,49.5210931976776,7619,102640,Koutecká lípa v Janově,1,1,ZAK,1,20100111,20120113
15.7383048117188,49.5945562238051,7620,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
18.2226492241621,49.7607902175233,7621,100162,Starobělský dub,1,1,VYH,1,20100326,20110809
18.444602667785,49.7730158438267,7622,100368,Alej v ulici E. Krásnohorské 5,2,10,VYH,1,20100326,20120330
15.7381161957408,49.594472742989,7623,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
17.13949686706,49.6948317941604,7624,100237,Duby u Střeně,3,7,ZAK,1,20100119,20130723
15.7381772913237,49.5943744884159,7625,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7380234307283,49.5943372153176,7626,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
18.4445016919882,49.7728682267336,7627,100368,Alej v ulici E. Krásnohorské 5,2,10,VYH,1,20100326,20120330
18.4446221897735,49.7728117932147,7628,100368,Alej v ulici E. Krásnohorské 5,2,10,VYH,1,20100326,20120330
18.4450031805929,49.7728238817536,7629,100368,Alej v ulici E. Krásnohorské 5,2,10,VYH,1,20100326,20120330
17.1395558865904,49.6947115128588,7630,100237,Duby u Střeně,3,7,ZAK,1,20100119,20130723
15.738059055607,49.5942112549948,7631,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
18.4450944746063,49.7727756692074,7632,100369,Alej v ulici E. Krásnohorské 4,2,3,VYH,1,20100326,20110809
13.6569400635261,49.4127534994355,7633,102446,Kvášňovická lípa,1,1,VYH,1,20100223,20101018
15.7378989624935,49.5941600487559,7634,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
18.4451806520754,49.7727279607638,7635,100369,Alej v ulici E. Krásnohorské 4,2,3,VYH,1,20100326,20110809
18.4448532059784,49.7727016656831,7636,100368,Alej v ulici E. Krásnohorské 5,2,10,VYH,1,20100326,20120330
15.7379315168179,49.5940348301379,7637,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
18.4452406517726,49.7726945064629,7638,100369,Alej v ulici E. Krásnohorské 4,2,3,VYH,1,20100326,20110809
18.444971638215,49.7726410050232,7639,100368,Alej v ulici E. Krásnohorské 5,2,10,VYH,1,20100326,20120330
18.4446829854563,49.7725934708294,7640,100368,Alej v ulici E. Krásnohorské 5,2,10,VYH,1,20100326,20120330
15.7377737156066,49.5939788492821,7641,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7378208465831,49.5938825947038,7642,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
15.7376611359376,49.5938268706738,7643,105458,Lipová alej u silnice II/351,2,274,ZAK,1,20100315,20111124
13.4814811219755,49.1926905193282,7644,102402,Lípa v Nuzerově,1,1,ZAK,1,20210118,20210118
13.3316258430173,49.1778658721232,7645,102400,Stromy na Zhůří,3,83,VYH,1,20100322,20101018
13.3331001608628,49.1780131944055,7646,102400,Stromy na Zhůří,3,83,VYH,1,20100322,20101018
15.4033624546381,49.5453888226852,7647,102873,6ks Buk,3,6,ZAK,1,20100315,20100315
17.7240822600679,49.7092488200442,7648,100317,Spálovský klen,1,1,ZAK,1,20100326,20110809
15.4033902306073,49.5452499858938,7649,102872,Dub,1,1,ZAK,1,20100315,20130723
17.4457237541377,49.6919549069062,7650,100258,Javor klen u Smilovského mlýna,1,1,VYH,1,20100330,20101213
15.4035013807319,49.545194460029,7651,102871,Javor,1,1,ZAK,1,20100315,20130723
14.3676661099652,49.4564406952903,7652,102835,Klášterní lípa,1,1,ZAK,1,20100115,20100921
15.4002236041997,49.5442221562564,7653,102870,Dub,1,1,ZAK,1,20100315,20130723
15.3543464304612,49.5404635702852,7654,105640,Lípa srdčitá při č.p. 114 v Humpolci,1,1,VYH,1,20100315,20110407
15.3547818886148,49.5404418115088,7655,105641,Lípa malolistá za č.p. 119 v Humpolci,1,1,VYH,1,20100315,20110407
15.214806872675,49.528610873135,7656,102894,Dub letní,1,1,VYH,1,20100315,20130723
13.4140035799328,49.3645799213744,7657,102453,Zdebořická lípa,1,1,VYH,1,20100222,20101001
16.5667197498407,49.6306944685556,7658,101303,Lípa v Horákově Lhotě,1,1,ZAK,1,20100325,20110407
17.4365122547352,49.688747932439,7659,100257,Javor klen u Hrubovodských sutí,1,1,VYH,1,20100330,20101213
18.5051218417304,49.7505342197698,7660,100381,Lípa v Těrlicku,1,1,VYH,1,20100326,20110809
18.0740608276504,49.7265029206352,7661,100316,Zámecká lípa ve Studénce,1,1,VYH,1,20100326,20110809
17.1753154904926,49.6711879046147,7662,100240,Olše u mlýnského náhonu,1,1,ZAK,1,20100128,20130723
17.1745367707136,49.6710946517118,7663,100241,Hynkovská lípa,1,1,ZAK,1,20090408,20130723
14.5085796630118,49.4655473702655,7664,102614,Stromy u Polednů,3,3,VYH,1,20100224,20101221
14.5086021953743,49.4654221122815,7665,102614,Stromy u Polednů,3,3,VYH,1,20100224,20101221
14.5086092695633,49.4653531068568,7666,102614,Stromy u Polednů,3,3,VYH,1,20100224,20101221
17.8022265632617,49.7093996052002,7667,100320,Heřmanická lípa,1,1,ZAK,1,20100326,20100420
17.9036645852403,49.7154042220032,7668,100282,Lípy u Kapucínského kláštera,3,2,ZAK,1,20100326,20130723
17.9035350847823,49.7153609399848,7669,100282,Lípy u Kapucínského kláštera,3,2,ZAK,1,20100326,20130723
15.8363311871238,49.5744513832598,7670,104729,Lípy u křížku,3,2,ZAK,1,20100315,20100930
17.7680362281281,49.706685327288,7671,100344,Tomčíkův tis,1,1,ZAK,1,20100326,20110809
17.8954354314257,49.712924154973,7672,100281,Dub v zahradě u vily Retexu,1,1,ZAK,1,20100326,20130723
18.317440815528,49.7369105225593,7673,100460,Lípa v Řepištích,1,1,ZAK,1,20100326,20110809
15.3599735618981,49.5349999158161,7674,102866,Duby u koupaliště,3,4,ZAK,1,20100315,20130723
15.9951771014542,49.5847303262436,7675,100629,Buk lesní u Lhotky,1,1,ZAK,1,20090804,20100923
15.3596680322566,49.534833262768,7676,102866,Duby u koupaliště,3,4,ZAK,1,20100315,20130723
15.359223523569,49.5347777378008,7677,102866,Duby u koupaliště,3,4,ZAK,1,20100315,20130723
15.3593346870684,49.5347498920838,7678,102866,Duby u koupaliště,3,4,ZAK,1,20100315,20130723
17.8864209867558,49.7116309089119,7679,100279,Lípy u dřevěného kříže,3,2,ZAK,1,20100326,20130723
17.8865124272918,49.7116122755573,7680,100279,Lípy u dřevěného kříže,3,2,ZAK,1,20100326,20130723
18.6113841914293,49.7511245989671,7681,104375,Lípa u školního statku,1,1,VYH,1,20100326,20110809
14.567826838334,49.4660294148989,7682,102647,Holubova lípa ve Vlásenici,1,1,ZAK,1,20100111,20120113
18.6270820596016,49.7475089703721,7683,100360,Jinan v Českém Těšíně,1,1,VYH,1,20100326,20130723
14.0176461265373,49.416022341886,7684,102801,Jinan u Strážovického zámku,1,1,ZAK,1,20100115,20130723
17.9060293548552,49.7103928749734,7685,100325,Zámecký jinan,1,1,ZAK,1,20100326,20110809
17.7721262537253,49.7011674996107,7686,100295,Dub u brodu,1,1,VYH,1,20100326,20110809
13.5746668858105,49.3693096342594,7687,105035,Valachoc lípa,1,1,VYH,1,20100223,20100921
18.6193553584778,49.7467657105969,7688,100359,Jasan v Českém Těšíně,1,1,VYH,1,20100326,20130723
18.627813027244,49.7470111554215,7689,100361,Buk v Českém Těšíně,1,1,VYH,1,20100326,20130723
13.4966526467903,49.1622307629075,7690,104865,Vatěticko-mouřenecká alej,3,14,ZAK,1,20181116,20181116
13.4967977307649,49.1622692365353,7691,104865,Vatěticko-mouřenecká alej,3,14,ZAK,1,20181116,20181116
13.4966485348374,49.1621918067175,7692,104865,Vatěticko-mouřenecká alej,3,14,ZAK,1,20181116,20181116
13.1714491990977,49.2461009493631,7693,102369,Lípy u kostela v Zelené Lhotě,3,2,ZAK,1,20181115,20181115
13.1715119533262,49.2460558979649,7694,102369,Lípy u kostela v Zelené Lhotě,3,2,ZAK,1,20181115,20181115
18.2198898575599,49.6420189748818,7695,100401,Dub letní (Quercus robur) v zahradě v Rychalticích,1,1,VYH,1,20100326,20110809
13.3920386457068,49.2668808479107,7696,102424,Velhartické lípy,3,2,VYH,1,20210111,20210111
13.3919630677686,49.2667272055097,7697,102424,Velhartické lípy,3,2,VYH,1,20210111,20210111
18.4083500894825,49.6508292328081,7698,104704,Dub letní ve Skalici,1,1,VYH,1,20100326,20110809
18.1090548356296,49.6333832091704,7699,100301,Lípy u Mutinova statku,3,3,ZAK,1,20100326,20130723
18.108855428638,49.6333701256824,7700,100301,Lípy u Mutinova statku,3,3,ZAK,1,20100326,20130723
15.2288977088445,49.4321173789265,7701,105642,Jilm horský,1,1,ZAK,1,20100315,20110407
18.1089434182035,49.6329845411788,7702,100301,Lípy u Mutinova statku,3,3,ZAK,1,20100326,20130723
17.2361213680969,49.5790379591442,7703,105158,Čajkovského lípa,1,1,VYH,1,20100420,20110809
15.6830015803798,49.4673339037449,7704,100954,Borovice lesní,1,1,VYH,1,20100315,20101206
17.0843912278193,49.5684331601069,7705,100270,Hrušeň u Lusthózu,1,1,ZAK,1,20100420,20110407
18.2334702089356,49.6381753134442,7706,100398,4 Lípy u kamenného kříže v Rychalticích,3,4,VYH,1,20100421,20110809
18.2335882603983,49.638161107871,7707,100398,4 Lípy u kamenného kříže v Rychalticích,3,4,VYH,1,20100421,20110809
18.2334702906016,49.6380876805876,7708,100398,4 Lípy u kamenného kříže v Rychalticích,3,4,VYH,1,20100421,20110809
18.2335618175607,49.6380733350054,7709,100398,4 Lípy u kamenného kříže v Rychalticích,3,4,VYH,1,20100421,20110809
15.8744803171665,49.4800375317513,7710,100600,Buk u kostela,1,1,VYH,1,20100315,20101014
15.8750375800083,49.4798415469343,7711,100599,Lípa v parku Jana Křtitele,1,1,VYH,1,20100315,20101014
13.7543447009589,49.2962310773337,7712,105340,Lípa velkolistá,1,1,VYH,1,20101008,20101008
18.2851160182612,49.638321064754,7713,100449,Tis u Eliášů v Palkovicích,1,1,VYH,1,20100326,20110809
13.6743355067945,49.287490454972,7714,105368,Lípa u Sv. Filipa Jakuba,1,1,VYH,1,20100223,20130723
18.6934202493136,49.6595453837342,7715,100425,Lípa ve Vendryni,1,1,ZAK,1,20100326,20130723
18.2791084690174,49.6363149634971,7716,100437,Tis na Podhoralí v Palkovicích,1,1,VYH,1,20100326,20110809
18.2725353578384,49.6359312712074,7717,100451,Tis u Kociána v Palkovicích,1,1,VYH,1,20100326,20110809
13.9642307211832,49.3137687477041,7718,102659,Osecké duby,3,2,VYH,1,20100111,20100921
13.9646168801002,49.313634400259,7719,102659,Osecké duby,3,2,VYH,1,20100111,20100921
17.9061697288266,49.6144290063792,7720,100305,Dub v Jeseníku,1,1,VYH,1,20090611,20130723
15.0753274165147,49.4112608038218,7721,105649,Lípa srdčitá,1,1,ZAK,1,20101102,20130723
14.7157917817594,49.3804074054905,7722,102625,Lípa u Nechyby,1,1,VYH,1,20100208,20100921
14.7012242500438,49.3784222026229,7723,102615,Jasan ztepilý,1,1,VYH,1,20100208,20100921
16.8958376260304,49.5472019262095,7724,100805,Suchdolský jilm,1,1,ZAK,1,20100330,20100330
